Date,nanoback_etf_core,nanoback_defensive_core,benchmark_spy,benchmark_equal_weight,benchmark_60_40
2024-02-06,534383.6215048174,604315.6612392324,1.6192961394707726,1.3992602580496596,1.2564732026313226
2024-02-07,534383.6215048174,604315.6612392324,1.632801808883308,1.4023952494402478,1.2603285665945352
2024-02-08,534383.6215048174,604315.6612392324,1.6335229938881284,1.405408048632281,1.2577314098686185
2024-02-09,534383.6215048174,604315.6612392324,1.642963774330364,1.4127130564626345,1.261076283087602
2024-02-12,534383.6215048174,604315.6612392324,1.6422425893255437,1.4162077133977735,1.2613354089776985
2024-02-13,534383.6215048174,604315.6612392324,1.619623838700443,1.3874770490066417,1.2422666884736615
2024-02-14,534383.6215048174,604315.6612392324,1.6343424475452593,1.4007148479300224,1.251569268742711
2024-02-15,534383.6215048174,604315.6612392324,1.6456189809808084,1.4142844071977667,1.259339313988564
2024-02-16,534383.6215048174,604315.6612392324,1.6374238276606385,1.405863556521767,1.2526610208104763
2024-02-20,534383.6215048174,604315.6612392324,1.6284091178918607,1.400264687467753,1.248955262302676
2024-02-21,534383.6215048174,604315.6612392324,1.6298841755912867,1.3960980047197935,1.2460824799020371
2024-02-22,534383.6215048174,604315.6612392324,1.663615404454147,1.4136491028846179,1.2639886810930319
2024-02-23,534383.6215048174,604315.6612392324,1.6647627629239024,1.419032189334065,1.2712800780050924
2024-02-26,534383.6215048174,604315.6612392324,1.6586655836556687,1.4181537052832915,1.2669695011641042
2024-02-27,534383.6215048174,604315.6612392324,1.6617469637710482,1.4210798231343977,1.2648078316119942
2024-02-28,534383.6215048174,604315.6612392324,1.659550721066802,1.419168742660706,1.2670168561189405
2024-02-29,534383.6215048174,604315.6612392324,1.6655167384099856,1.4280643997862033,1.2733265293516245
2024-03-01,534383.6215048174,604315.6612392324,1.6811529667727652,1.4452552095739,1.2836727096372207
2024-03-04,534383.6215048174,604315.6612392324,1.6793502098436688,1.4471598443784746,1.280781417517903
2024-03-05,534383.6215048174,604315.6612392324,1.6625665202196562,1.4421645000750947,1.2803973743177686
2024-03-06,534383.6215048174,604315.6612392324,1.6709912069086639,1.451652681092846,1.2872957525230477
2024-03-07,534383.6215048174,604315.6612392324,1.687578050853624,1.4627380617719021,1.2944798359485556
2024-03-08,534383.6215048174,604315.6612392324,1.6774489786793076,1.4585297887236097,1.288900328548742
2024-03-11,534383.6215048174,604315.6612392324,1.6760065058781897,1.4552657572368466,1.2879659086925568
2024-03-12,534383.6215048174,604315.6612392324,1.6940361309986998,1.4565539295501124,1.2919714306020291
2024-03-13,534383.6215048174,604315.6612392324,1.6913805131823465,1.4556245605660356,1.288250788177207
2024-03-14,534383.6215048174,604315.6612392324,1.688037117591299,1.443420828763589,1.2788094376283037
2024-03-15,534383.6215048174,604315.6612392324,1.6764458366522208,1.4375346704304137,1.273375678884824
2024-03-18,534383.6215048174,604315.6612392324,1.6864093117565875,1.4399321612540268,1.2763818500700772
2024-03-19,534383.6215048174,604315.6612392324,1.6957809135345923,1.4439434293098876,1.2820702964857442
2024-03-20,534383.6215048174,604315.6612392324,1.7114659678490949,1.4591012011319908,1.289019884173819
2024-03-21,534383.6215048174,604315.6612392324,1.7171215549307965,1.4651245552635555,1.2926856369732165
2024-03-22,534383.6215048174,604315.6612392324,1.71386645721876,1.4613110580367894,1.2961589395672237
2024-03-25,534383.6215048174,604315.6612392324,1.7091310594419549,1.459584717248051,1.2914173532123148
2024-03-26,534383.6215048174,604315.6612392324,1.7059744359651832,1.4593306330235813,1.2914226004337652
